id,name,fake,nivel,path
F532,03075101 : Vivos  frescos o refrigerados.,03075101,5,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030751:Vivos, frescos o refrigerados > 03075101 : Vivos  frescos o refrigerados."
P8569,"0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano",03,3,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano"
SP535,030759:Los demas,0307,4,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030759:Los demas"
F534,03075999 : Los demás.,03075999,5,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030759:Los demas > 03075999 : Los demás."
P8570,"0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano",03,3,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano"
SP537,"030760:Caracoles, excepto los de mar",0307,4,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030760:Caracoles, excepto los de mar"
F536,03076001 : Caracoles  excepto los de mar.,03076001,5,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030760:Caracoles, excepto los de mar > 03076001 : Caracoles  excepto los de mar."
P8571,"0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano",03,3,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano"
SP539,"030771:Vivos, frescos o refrigerados",0307,4,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030771:Vivos, frescos o refrigerados"
F538,03077101 : Vivos  frescos o refrigerados.,03077101,5,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030771:Vivos, frescos o refrigerados > 03077101 : Vivos  frescos o refrigerados."
P8572,"0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano",03,3,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano"
SP541,030779:Los demas,0307,4,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030779:Los demas"
F540,03077999 : Los demás.,03077999,5,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030779:Los demas > 03077999 : Los demás."
P8573,"0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano",03,3,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano"
SP543,"030781:Vivos, frescos o refrigerados",0307,4,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030781:Vivos, frescos o refrigerados"
F542,03078101 : Vivos  frescos o refrigerados.,03078101,5,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030781:Vivos, frescos o refrigerados > 03078101 : Vivos  frescos o refrigerados."
P8574,"0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano",03,3,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano"
SP545,030789:Los demas,0307,4,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030789:Los demas"
F544,03078999 : Los demás.,03078999,5,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030789:Los demas > 03078999 : Los demás."
P8575,"0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano",03,3,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano"
SP547,"030791:Vivos, frescos o refrigerados",0307,4,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030791:Vivos, frescos o refrigerados"
F546,03079101 : Vivos  frescos o refrigerados.,03079101,5,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030791:Vivos, frescos o refrigerados > 03079101 : Vivos  frescos o refrigerados."
P8576,"0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano",03,3,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano"
SP549,030799:Los demas,0307,4,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030799:Los demas"
F548,03079999 : Los demás.,03079999,5,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0307:Moluscos, incluso separados de sus valvas, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, moluscos ahumados, incluso pelados o cocidos, antes o durante el ahumado, harina, polvo y pellets de moluscos, aptos para consumo humano > 030799:Los demas > 03079999 : Los demás."
P11337,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico",03,2,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico"
P8577,"0308:Invertebrados acuaticos, excepto los crustaceos y moluscos, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, invertebrados acuaticos, excepto los crustaceos y moluscos, ahumados, incluso cocidos antes o durante el ahumado, harina, polvo y pellets, de invertebrados acuaticos excepto los crustaceos y moluscos, aptos para consumo humano",03,3,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0308:Invertebrados acuaticos, excepto los crustaceos y moluscos, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, invertebrados acuaticos, excepto los crustaceos y moluscos, ahumados, incluso cocidos antes o durante el ahumado, harina, polvo y pellets, de invertebrados acuaticos excepto los crustaceos y moluscos, aptos para consumo humano"
SP551,"030811:Vivos, frescos o refrigerados",0308,4,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0308:Invertebrados acuaticos, excepto los crustaceos y moluscos, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, invertebrados acuaticos, excepto los crustaceos y moluscos, ahumados, incluso cocidos antes o durante el ahumado, harina, polvo y pellets, de invertebrados acuaticos excepto los crustaceos y moluscos, aptos para consumo humano > 030811:Vivos, frescos o refrigerados"
F550,03081101 : Vivos  frescos o refrigerados.,03081101,5,"03:Pescados y crustaceos, moluscos y demas invertebrados acuatico > 0308:Invertebrados acuaticos, excepto los crustaceos y moluscos, vivos, frescos, refrigerados, congelados, secos, salados o en salmuera, invertebrados acuaticos, excepto los crustaceos y moluscos, ahumados, incluso cocidos antes o durante el ahumado, harina, polvo y pellets, de invertebrados acuaticos excepto los crustaceos y moluscos, aptos para consumo humano > 030811:Vivos, frescos o refrigerados > 03081101 : Vivos  frescos o refrigerados."
